BubbleName	BubbleType	UserType	Members	Admins	Invitees
Ask Dean Moon	resource	NetID	CWMCCOR		
Ask Dean Moon	resource	NetID	OMRAHMA		
Ask Dean Moon	resource	NetID	MALCAID		
Ask Dean Moon	resource	NetID	ATRANLE		
Ask Dean Moon	resource	NetID	APHUNTE		
Ask Dean Moon	resource	NetID	MJCHAN2		
Ask Dean Moon	resource	NetID	KECOOP3		
Ask Dean Moon	resource	NetID	SKALANI		
Ask Dean Moon	resource	NetID	SVALLIA		
Ask Dean Moon	resource	NetID	KTHIREY		
Ask Dean Moon	resource	NetID	SJASAN2		
Ask Dean Moon	resource	NetID	CWOODS6		
Ask Dean Moon	resource	NetID	NTGIBSO		
Ask Dean Moon	resource	NetID	DCHENEY		
Ask Dean Moon	resource	NetID	OCLARKE		
Ask Dean Moon	resource	NetID	DDANIE9		
Ask Dean Moon	resource	NetID	GODUFFY		
Ask Dean Moon	resource	NetID	JWELCO2		
Ask Dean Moon	resource	NetID	MTAMASE		
Ask Dean Moon	resource	NetID	MNESTOR		
Ask Dean Moon	resource	NetID	EASCHEC		
Ask Dean Moon	resource	NetID	SMQUEEN		
Ask Dean Moon	resource	NetID	WMMORRI		
Ask Dean Moon	resource	NetID	STMOORE		
Ask Dean Moon	resource	NetID	SGWILDE		
Ask Dean Moon	resource	NetID	SHSCHLA		
Ask Dean Moon	resource	NetID	HMAHMED		
Ask Dean Moon	resource	NetID	ACANE2		
Ask Dean Moon	resource	NetID	MKANTAR		
Ask Dean Moon	resource	NetID	SJUNG45		
Ask Dean Moon	resource	NetID	IMMOHIU		
Ask Dean Moon	resource	NetID	MAHMAD4		
Ask Dean Moon	resource	NetID	JCHINNA		
Ask Dean Moon	resource	NetID	LLO2		
Ask Dean Moon	resource	NetID	KOTAYLO		
Ask Dean Moon	resource	NetID	SMKOLLI		
Ask Dean Moon	resource	NetID	GSEFIAN		
Ask Dean Moon	resource	NetID	JRUTLE2		
Ask Dean Moon	resource	NetID	CEBROW5		
Ask Dean Moon	resource	NetID	YTAN8		
Ask Dean Moon	resource	NetID	MJPERRI		
Ask Dean Moon	resource	NetID	MCAPO		
Ask Dean Moon	resource	NetID	AOSIOGB		
Ask Dean Moon	resource	NetID	WZHAI2		
Ask Dean Moon	resource	NetID	DSHAUGH		
Ask Dean Moon	resource	NetID	KREDDY8		
Ask Dean Moon	resource	NetID	DHANFEL		
Ask Dean Moon	resource	NetID	JPAUL4		
Ask Dean Moon	resource	NetID	MBIGG		
Ask Dean Moon	resource	NetID	HDHAMAN		
Ask Dean Moon	resource	NetID	ZMOUNTC		
Ask Dean Moon	resource	NetID	SJTAJUD		
Ask Dean Moon	resource	NetID	NAZAMAN		
Ask Dean Moon	resource	NetID	DKHURAN		
Ask Dean Moon	resource	NetID	AREIBMA		
Ask Dean Moon	resource	NetID	CTO2		
Ask Dean Moon	resource	NetID	YXU93		
Ask Dean Moon	resource	NetID	HZENG9		
Ask Dean Moon	resource	NetID	PSRIDHA		
Ask Dean Moon	resource	NetID	EDING		
Ask Dean Moon	resource	NetID	NSALAZ2		
Ask Dean Moon	resource	NetID	BDEBORD		
Ask Dean Moon	resource	NetID	SLAPLAN		
Ask Dean Moon	resource	NetID	ETAFESS		
Ask Dean Moon	resource	NetID	MKCHOUD		
Ask Dean Moon	resource	NetID	SMEDAKK		
Ask Dean Moon	resource	NetID	SRJACOB		
Ask Dean Moon	resource	NetID	RALVARA		
Ask Dean Moon	resource	NetID	SSTOFBE		
Ask Dean Moon	resource	NetID	ZBOISE		
Ask Dean Moon	resource	NetID	JLENTJE		
Ask Dean Moon	resource	NetID	KKCHI		
Ask Dean Moon	resource	NetID	PCILIAX		
Ask Dean Moon	resource	NetID	MJONE32		
Ask Dean Moon	resource	NetID	AGWILL6		
Ask Dean Moon	resource	NetID	JGREYSE		
Ask Dean Moon	resource	NetID	TRGOLDB		
Ask Dean Moon	resource	NetID	GREAVIS		
Ask Dean Moon	resource	NetID	JASHUST		
Ask Dean Moon	resource	NetID	EDEGLER		
Ask Dean Moon	resource	NetID	JREISIN		
Ask Dean Moon	resource	NetID	DWROSEN		
Ask Dean Moon	resource	NetID	LDECKER		
Ask Dean Moon	resource	NetID	RSTONE5		
Ask Dean Moon	resource	NetID	LTURNE9		
Ask Dean Moon	resource	NetID	REPARKS		
Ask Dean Moon	resource	NetID	MBORTH		
Ask Dean Moon	resource	NetID	LHECKAT		
Ask Dean Moon	resource	NetID	ETCHENG		
Ask Dean Moon	resource	NetID	MCOSTA3		
Ask Dean Moon	resource	NetID	JFTAMBA		
Ask Dean Moon	resource	NetID	CASTALE		
Ask Dean Moon	resource	NetID	DKIBROM		
Ask Dean Moon	resource	NetID	IKERSCH		
Ask Dean Moon	resource	NetID	VATULUR		
Ask Dean Moon	resource	NetID	SRAO24		
Ask Dean Moon	resource	NetID	JESPRIT		
Ask Dean Moon	resource	NetID	YHAN45		
Ask Dean Moon	resource	NetID	ACONNO3		
Ask Dean Moon	resource	NetID	SOKORO3		
Ask Dean Moon	resource	NetID	EDONG3		
Ask Dean Moon	resource	NetID	MELEAHY		
Ask Dean Moon	resource	NetID	KHCHAN2		
Ask Dean Moon	resource	NetID	JBRONIE		
Ask Dean Moon	resource	NetID	SPERLIN		
Ask Dean Moon	resource	NetID	CTWILL2		
Ask Dean Moon	resource	NetID	SYADLAP		
Ask Dean Moon	resource	NetID	HJLEE22		
Ask Dean Moon	resource	NetID	LMFAN		
Ask Dean Moon	resource	NetID	FFREEMA		
Ask Dean Moon	resource	NetID	KBILGOR		
Ask Dean Moon	resource	NetID	LDIETTE		
Ask Dean Moon	resource	NetID	SSRAJU		
Ask Dean Moon	resource	NetID	ZJANOTK		
Ask Dean Moon	resource	NetID	MOHOLME		
Ask Dean Moon	resource	NetID	JMAK		
Ask Dean Moon	resource	NetID	HHAMMET		
Ask Dean Moon	resource	NetID	PMAJD		
Ask Dean Moon	resource	NetID	BDIXON3		
Ask Dean Moon	resource	NetID	WCOBB		
Ask Dean Moon	resource	NetID	RSTORMS		
Ask Dean Moon	resource	NetID	BABURTO		
Ask Dean Moon	resource	NetID	GAVRAMO		
Ask Dean Moon	resource	NetID	FYANG28		
Ask Dean Moon	resource	NetID	JEJOSE		
Ask Dean Moon	resource	NetID	EHLEE8		
Ask Dean Moon	resource	NetID	TLATT		
Ask Dean Moon	resource	NetID	HYOKELE		
Ask Dean Moon	resource	NetID	GBARTOL		
Ask Dean Moon	resource	NetID	JOFREEM		
Ask Dean Moon	resource	NetID	AROSE34		
Ask Dean Moon	resource	NetID	SNAG3		
Ask Dean Moon	resource	NetID	JYOSEN		
Ask Dean Moon	resource	NetID	KWONG23		
Ask Dean Moon	resource	NetID	JCHYLIN		
Ask Dean Moon	resource	NetID	CZIMM		
Ask Dean Moon	resource	NetID	VSERED2		
Ask Dean Moon	resource	NetID	JROSE36		
Ask Dean Moon	resource	NetID	KDCASTE		
Ask Dean Moon	resource	NetID	KCOUCH		
Ask Dean Moon	resource	NetID	MBLEIBE		
Ask Dean Moon	resource	NetID	KCHOW4		
Ask Dean Moon	resource	NetID	SSAHANI		
Ask Dean Moon	resource	NetID	YKHANSA		
Ask Dean Moon	resource	NetID	NGGRAHA		
Ask Dean Moon	resource	NetID	GSHULER		
Ask Dean Moon	resource	NetID	RDOSI		
Ask Dean Moon	resource	NetID	CSLIU		
Ask Dean Moon	resource	NetID	DREDDY4		
Ask Dean Moon	resource	NetID	JCHE282		
Ask Dean Moon	resource	NetID	ZWENZ		
Ask Dean Moon	resource	NetID	RDMUKHE		
Ask Dean Moon	resource	NetID	MATAN		
Ask Dean Moon	resource	NetID	JEJARAM		
Ask Dean Moon	resource	NetID	DJPARK7		
Ask Dean Moon	resource	NetID	BJBUCKL		
Ask Dean Moon	resource	NetID	NZHENG7		
Ask Dean Moon	resource	NetID	CHUNTE6		
Ask Dean Moon	resource	NetID	JAGILMO		
Ask Dean Moon	resource	NetID	YNHO2		
Ask Dean Moon	resource	NetID	EBAI		
Ask Dean Moon	resource	NetID	LGALARZ		
Ask Dean Moon	resource	NetID	KMELISH		
Ask Dean Moon	resource	NetID	AJRIEFK		
Ask Dean Moon	resource	NetID	AFLOOD		
Ask Dean Moon	resource	NetID	JCMCKER		
Ask Dean Moon	resource	NetID	YAHN8		
Ask Dean Moon	resource	NetID	MARTIS		
Ask Dean Moon	resource	NetID	LKWINST		
Ask Dean Moon	resource	NetID	MWATERB		
Ask Dean Moon	resource	NetID	GLIM6		
Ask Dean Moon	resource	NetID	CJUNG7		
Ask Dean Moon	resource	NetID	HMAZELL		
Ask Dean Moon	resource	NetID	MDCHOI		
Ask Dean Moon	resource	NetID	JTILLM5		
Ask Dean Moon	resource	NetID	VZHAO2		
Ask Dean Moon	resource	NetID	TDLUGOS		
Ask Dean Moon	resource	NetID	ADEROVA		
Ask Dean Moon	resource	NetID	TYOUSSE		
Ask Dean Moon	resource	NetID	DHLI		
Ask Dean Moon	resource	NetID	KALLE24		
Ask Dean Moon	resource	NetID	KPATE68		
Ask Dean Moon	resource	NetID	PWONG4		
Ask Dean Moon	resource	NetID	JSSUTTO		
Ask Dean Moon	resource	NetID	SASTILL		
Ask Dean Moon	resource	NetID	JBOTSCH		
Ask Dean Moon	resource	NetID	CNASSIF		
Ask Dean Moon	resource	NetID	SLWINCH		
Ask Dean Moon	resource	NetID	HYOON47		
Ask Dean Moon	resource	NetID	HWAN265		
Ask Dean Moon	resource	NetID	PDICKSO		
Ask Dean Moon	resource	NetID	OGANGBO		
Ask Dean Moon	resource	NetID	RSCHLUS		
Ask Dean Moon	resource	NetID	AALBER2		
Ask Dean Moon	resource	NetID	KSWIGER		
Ask Dean Moon	resource	NetID	EBALEXA		
Ask Dean Moon	resource	NetID	FTFERNA		
Ask Dean Moon	resource	NetID	SSAHU2		
Ask Dean Moon	resource	NetID	SPUNJWA		
Ask Dean Moon	resource	NetID	AKALIDI		
Ask Dean Moon	resource	NetID	TEVRITT		
Ask Dean Moon	resource	NetID	CISDAHL		
Ask Dean Moon	resource	NetID	YLEE328		
Ask Dean Moon	resource	NetID	JAYOUN3		
Ask Dean Moon	resource	NetID	UDESHMU		
Ask Dean Moon	resource	NetID	DOH25		
Ask Dean Moon	resource	NetID	RLHOWEL		
Ask Dean Moon	resource	NetID	ACARIKE		
Ask Dean Moon	resource	NetID	PMACIAS		
Ask Dean Moon	resource	NetID	CCAI7		
Ask Dean Moon	resource	NetID	SLEE744		
Ask Dean Moon	resource	NetID	CMALEX2		
Ask Dean Moon	resource	NetID	YLEE362		
Ask Dean Moon	resource	NetID	JPAR529		
Ask Dean Moon	resource	NetID	LHILADO		
Ask Dean Moon	resource	NetID	CCALFOR		
Ask Dean Moon	resource	NetID	PMAGHEN		
Ask Dean Moon	resource	NetID	CWILEY2		
Ask Dean Moon	resource	NetID	FMACALU		
Ask Dean Moon	resource	NetID	JCHAPM9		
Ask Dean Moon	resource	NetID	VPANDE		
Ask Dean Moon	resource	NetID	JLE2224		
Ask Dean Moon	resource	NetID	YSHENG4		
Ask Dean Moon	resource	NetID	RHONG6		
Ask Dean Moon	resource	NetID	KROLAND		
Ask Dean Moon	resource	NetID	SBACON		
Ask Dean Moon	resource	NetID	ASTUDWE		
Ask Dean Moon	resource	NetID	SYE8		
Ask Dean Moon	resource	NetID	JBARKL3		
Ask Dean Moon	resource	NetID	DKIM422		
Ask Dean Moon	resource	NetID	AKHANAN		
Ask Dean Moon	resource	NetID	HAIDA		
Ask Dean Moon	resource	NetID	JSOH7		
Ask Dean Moon	resource	NetID	CALOZIE		
Ask Dean Moon	resource	NetID	MMA7		
Ask Dean Moon	resource	NetID	PASHAH2		
Ask Dean Moon	resource	NetID	DHJACK2		
Ask Dean Moon	resource	NetID	NGARTZM		
Ask Dean Moon	resource	NetID	HKEUM		
Ask Dean Moon	resource	NetID	JMMCMUL		
Ask Dean Moon	resource	NetID	YLAI22		
Ask Dean Moon	resource	NetID	RLEE38		
Ask Dean Moon	resource	NetID	CCACCI2		
Ask Dean Moon	resource	NetID	MHAHN7		
Ask Dean Moon	resource	NetID	CEALEX2		
Ask Dean Moon	resource	NetID	QGUO9		
Ask Dean Moon	resource	NetID	ZHOSSA3		
Ask Dean Moon	resource	NetID	AKAMBHA		
Ask Dean Moon	resource	NetID	JSONG55		
Ask Dean Moon	resource	NetID	JVUONG		
Ask Dean Moon	resource	NetID	PTHIRKA		
Ask Dean Moon	resource	NetID	ZJIN9		
Ask Dean Moon	resource	NetID	YMA37		
Ask Dean Moon	resource	NetID	ASUGURO		
Ask Dean Moon	resource	NetID	YTANG44		
Ask Dean Moon	resource	NetID	YWAN384		
Ask Dean Moon	resource	NetID	YXU86		
Ask Dean Moon	resource	NetID	EZHOU3		
Ask Dean Moon	resource	NetID	MZHOU29		
Ask Dean Moon	resource	NetID	XZHU37		
Ask Dean Moon	resource	NetID	KKLOSTE		
Ask Dean Moon	resource	NetID	LJIAN34		
Ask Dean Moon	resource	NetID	CHOSIER		
Ask Dean Moon	resource	NetID	SCHARA4		
Ask Dean Moon	resource	NetID	CLIU68		
Ask Dean Moon	resource	NetID	SMADAN3		
Ask Dean Moon	resource	NetID	ASUFI		
Ask Dean Moon	resource	NetID	ZCHENGK		
Ask Dean Moon	resource	NetID	LWANG94		
Ask Dean Moon	resource	NetID	YPANG2		
Ask Dean Moon	resource	NetID	HQI6		
Ask Dean Moon	resource	NetID	JSHISHI		
Ask Dean Moon	resource	NetID	JPAU		
Ask Dean Moon	resource	NetID	CFHAHN		
Ask Dean Moon	resource	NetID	WSEEBUR		
Ask Dean Moon	resource	NetID	CEGLUCK		
Ask Dean Moon	resource	NetID	JCHURA		
Ask Dean Moon	resource	NetID	YSHEN57		
Ask Dean Moon	resource	NetID	YHU53		
Ask Dean Moon	resource	NetID	JJPANG		
Ask Dean Moon	resource	NetID	SCHALAS		
Ask Dean Moon	resource	NetID	ZZACHEY		
Ask Dean Moon	resource	NetID	JHUGH22		
Ask Dean Moon	resource	NetID	JDEGUTI		
Ask Dean Moon	resource	NetID	SNHERND		
Ask Dean Moon	resource	NetID	SSTUBB2		
Ask Dean Moon	resource	NetID	FLAND		
Ask Dean Moon	resource	NetID	RHAVRAN		
Ask Dean Moon	resource	NetID	AHEWITS		
Ask Dean Moon	resource	NetID	RKRIMS		
Ask Dean Moon	resource	NetID	SSBHARW		
Ask Dean Moon	resource	NetID	RGLASBE		
Ask Dean Moon	resource	NetID	LSYED		
Ask Dean Moon	resource	NetID	YSUNG23		
Ask Dean Moon	resource	NetID	NARADHY		
Ask Dean Moon	resource	NetID	ZLI2223		
Ask Dean Moon	resource	NetID	TAMOON		
Ask Dean Moon	resource	NetID	ABALAJI		
Ask Dean Moon	resource	NetID	BWBARBE		
Ask Dean Moon	resource	NetID	CEUROPE		
Ask Dean Moon	resource	NetID	EPARK49		
Ask Dean Moon	resource	NetID	HHOJEIJ		
Ask Dean Moon	resource	NetID	OOLOWOL		
Ask Dean Moon	resource	NetID	JLABARC		
Ask Dean Moon	resource	NetID	NFHUSSA		
Ask Dean Moon	resource	NetID	NKADIMA		
Ask Dean Moon	resource	NetID	MTERAN		
Ask Dean Moon	resource	NetID	MFCOSTL		
Ask Dean Moon	resource	NetID	HSMIT24		
Ask Dean Moon	resource	NetID	MZTSAI		
Ask Dean Moon	resource	NetID	GCLARK2		
Ask Dean Moon	resource	NetID	NNOORDI		
Ask Dean Moon	resource	NetID	XCHEN85		
Ask Dean Moon	resource	NetID	SHUAN43		
Ask Dean Moon	resource	NetID	TKWON6		
Ask Dean Moon	resource	NetID	VPAREK3		
Ask Dean Moon	resource	NetID	CCLAR32		
Ask Dean Moon	resource	NetID	WTANG22		
Ask Dean Moon	resource	NetID	FBHARWA		
Ask Dean Moon	resource	NetID	PRUSAKO		
Ask Dean Moon	resource	NetID	TYIM2		
Ask Dean Moon	resource	NetID	CWAN222		
Ask Dean Moon	resource	NetID	HMYU		
Ask Dean Moon	resource	NetID	SHALE3		
Ask Dean Moon	resource	NetID	AMOWELL		
Ask Dean Moon	resource	NetID	SHUSAI5		
Ask Dean Moon	resource	NetID	BKEENER		
Ask Dean Moon	resource	NetID	OZARELL		
Ask Dean Moon	resource	NetID	XLIU223		
Ask Dean Moon	resource	NetID	BQIU2		
Ask Dean Moon	resource	NetID	IODELUG		
Ask Dean Moon	resource	NetID	NRFRANC		
Ask Dean Moon	resource	NetID	SCHEN88		
Ask Dean Moon	resource	NetID	SSONG52		
Ask Dean Moon	resource	NetID	ZHEYMAN		
Ask Dean Moon	resource	NetID	AZACHOW		
Ask Dean Moon	resource	NetID	KOGBURN		
Ask Dean Moon	resource	NetID	PSWAN2		
Ask Dean Moon	resource	NetID	SAGUILE		
Ask Dean Moon	resource	NetID	YLU67		
Ask Dean Moon	resource	NetID	FWU27		
Ask Dean Moon	resource	NetID	FWARES		
Ask Dean Moon	resource	NetID	HKHAYRE		
Ask Dean Moon	resource	NetID	NKUMARA		
Ask Dean Moon	resource	NetID	CLUSHER		
Ask Dean Moon	resource	NetID	TBARON		
Ask Dean Moon	resource	NetID	YZHU73		
Ask Dean Moon	resource	NetID	CDONEGA		
Ask Dean Moon	resource	NetID	SJIN27		
Ask Dean Moon	resource	NetID	ZWAN238		
Ask Dean Moon	resource	NetID	YLU68		
Ask Dean Moon	resource	NetID	APOULOS		
Ask Dean Moon	resource	NetID	NQIU		
Ask Dean Moon	resource	NetID	YWU88		
Ask Dean Moon	resource	NetID	WCAI5		
Ask Dean Moon	resource	NetID	YJIAN64		
Ask Dean Moon	resource	NetID	SRKISHO		
Ask Dean Moon	resource	NetID	RWANG47		
Ask Dean Moon	resource	NetID	YWAN428		
Ask Dean Moon	resource	NetID	DXU33		
Ask Dean Moon	resource	NetID	YYAN242		
Ask Dean Moon	resource	NetID	YSUN64		
Ask Dean Moon	resource	NetID	XLI2257		
Ask Dean Moon	resource	NetID	SEBO		
Ask Dean Moon	resource	NetID	JBRUEMM		
Ask Dean Moon	resource	NetID	QCAI3		
Ask Dean Moon	resource	NetID	SSHAH68		
Ask Dean Moon	resource	NetID	WZHAN82		
Ask Dean Moon	resource	NetID	LWAN233		
Ask Dean Moon	resource	NetID	AWANG42		
Ask Dean Moon	resource	NetID	DNTROTT		
Ask Dean Moon	resource	NetID	MBENEVO		
Ask Dean Moon	resource	NetID	LALHELA		
Ask Dean Moon	resource	NetID	KBAE4		
Ask Dean Moon	resource	NetID	WCHEN67		
Ask Dean Moon	resource	NetID	GCORRIG		
Ask Dean Moon	resource	NetID	DTFANG		
Ask Dean Moon	resource	NetID	ZGAO9		
Ask Dean Moon	resource	NetID	CGU4		
Ask Dean Moon	resource	NetID	XHUAN52		
Ask Dean Moon	resource	NetID	XJI9		
Ask Dean Moon	resource	NetID	YJI25		
Ask Dean Moon	resource	NetID	YJIAN66		
Ask Dean Moon	resource	NetID	DKANG36		
Ask Dean Moon	resource	NetID	SLEE742		
Ask Dean Moon	resource	NetID	RLIAO2		
Ask Dean Moon	resource	NetID	CLIU77		
Ask Dean Moon	resource	NetID	JLIU232		
Ask Dean Moon	resource	NetID	SMAGAM		
Ask Dean Moon	resource	NetID	DMICHA3		
Ask Dean Moon	resource	NetID	DMMITC2		
Ask Dean Moon	resource	NetID	HMOON29		
Ask Dean Moon	resource	NetID	DMMORGE		
Ask Dean Moon	resource	NetID	JPAR549		
Ask Dean Moon	resource	NetID	YQIAO6		
Ask Dean Moon	resource	NetID	SSHAN4		
Ask Dean Moon	resource	NetID	JSOHN7		
Ask Dean Moon	resource	NetID	HTAO3		
Ask Dean Moon	resource	NetID	SVALLAP		
Ask Dean Moon	resource	NetID	MWU34		
Ask Dean Moon	resource	NetID	YWU89		
Ask Dean Moon	resource	NetID	ZXIE8		
Ask Dean Moon	resource	NetID	MYANG47		
Ask Dean Moon	resource	NetID	AZHAN33		
Ask Dean Moon	resource	NetID	RZHAN36		
Ask Dean Moon	resource	NetID	YZHA367		
Ask Dean Moon	resource	NetID	YZHA368		
Ask Dean Moon	resource	NetID	ZZHOU46		
Ask Dean Moon	resource	NetID	YZHU72		
Ask Dean Moon	resource	NetID	SAN26		
Ask Dean Moon	resource	NetID	BHAKTAN		
Ask Dean Moon	resource	NetID	MLIAN		
Ask Dean Moon	resource	NetID	IPRAKAS		
Ask Dean Moon	resource	NetID	ARABL		
Ask Dean Moon	resource	NetID	WGUO9		
Ask Dean Moon	resource	NetID	RHENKIN		
Ask Dean Moon	resource	NetID	KPATE58		
Ask Dean Moon	resource	NetID	RXLU		
Ask Dean Moon	resource	NetID	YHU56		
Ask Dean Moon	resource	NetID	DCHEN59		
Ask Dean Moon	resource	NetID	ASING79		
Ask Dean Moon	resource	NetID	MLIU55		
Ask Dean Moon	resource	NetID	AMEI		
Ask Dean Moon	resource	NetID	RHERRM2		
Ask Dean Moon	resource	NetID	BCHANG7		
Ask Dean Moon	resource	NetID	DSHIN38		
Ask Dean Moon	resource	NetID	SABUZAR		
Ask Dean Moon	resource	NetID	ADADA2		
Ask Dean Moon	resource	NetID	SKRAMAN		
Ask Dean Moon	resource	NetID	AKRIS22		
Ask Dean Moon	resource	NetID	AWENDE2		
Ask Dean Moon	resource	NetID	EMNORMA		
Ask Dean Moon	resource	NetID	YLI2336		
Ask Dean Moon	resource	NetID	YLIU329		
Ask Dean Moon	resource	NetID	HPAR246		
Ask Dean Moon	resource	NetID	DMASRI		
Ask Dean Moon	resource	NetID	RAANDRA		
Ask Dean Moon	resource	NetID	AGBURNS		
Ask Dean Moon	resource	NetID	YQIU24		
Ask Dean Moon	resource	NetID	TSUN25		
Ask Dean Moon	resource	NetID	JXU83		
Ask Dean Moon	resource	NetID	ACAMILO		
Ask Dean Moon	resource	NetID	MHE24		
Ask Dean Moon	resource	NetID	THKWON		
Ask Dean Moon	resource	NetID	IZESSLE		
Ask Dean Moon	resource	NetID	EBAKER6		
Ask Dean Moon	resource	NetID	MLDESIM		
Ask Dean Moon	resource	NetID	XDIAZ		
Ask Dean Moon	resource	NetID	MHOQ		
Ask Dean Moon	resource	NetID	CFHSU		
Ask Dean Moon	resource	NetID	YAJANG2		
Ask Dean Moon	resource	NetID	YJIN44		
Ask Dean Moon	resource	NetID	SJIWAN3		
Ask Dean Moon	resource	NetID	EHJUN		
Ask Dean Moon	resource	NetID	AKERVIN		
Ask Dean Moon	resource	NetID	JPKLUG		
Ask Dean Moon	resource	NetID	JHLEE24		
Ask Dean Moon	resource	NetID	MMART34		
Ask Dean Moon	resource	NetID	ANATH3		
Ask Dean Moon	resource	NetID	SSAMAN4		
Ask Dean Moon	resource	NetID	SLWU		
Ask Dean Moon	resource	NetID	DZHENG9		
Ask Dean Moon	resource	NetID	CWZHU		
Ask Dean Moon	resource	NetID	NMAROUL		
Ask Dean Moon	resource	NetID	DCRUZ2		
Ask Dean Moon	resource	NetID	SLI2223		
Ask Dean Moon	resource	NetID	GMONTGO		
Ask Dean Moon	resource	NetID	QQNGUYE		
Ask Dean Moon	resource	NetID	MTHULE		
Ask Dean Moon	resource	NetID	SCROOKS		
Ask Dean Moon	resource	NetID	JCPOTTS		
Ask Dean Moon	resource	NetID	EYJOUNG		
Ask Dean Moon	resource	NetID	SPAR466		
Ask Dean Moon	resource	NetID	LAMATHE		
Ask Dean Moon	resource	NetID	XWAN364		
Ask Dean Moon	resource	NetID	MDELIYI		
Ask Dean Moon	resource	NetID	XPAN23		
Ask Dean Moon	resource	NetID	AAUGUS5		
Ask Dean Moon	resource	NetID	WZHAN92		
Ask Dean Moon	resource	NetID	SLIN64		
